AffiliationCode;AcquirerTransactionKey;InstallmentNumber;BrandId;TransactionGrossAmount;TransactionNetAmount;TransactionAdvancedNetAmount;PresentationDate;OriginalDueDate;AdvanceDate;Channel
460007376;34681947588224;3;1;116,660000;55,915138;53,625972;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946195478;3;1;76,000000;36,426800;34,935487;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581947427999;3;1;76,000000;36,426800;34,935487;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581947439597;3;1;74,990000;35,937707;34,466417;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581947424361;3;1;72,000000;34,509600;33,096777;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946172266;3;2;69,990000;33,541207;32,168030;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34681951203989;3;2;68,000000;32,592400;31,258067;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581947054049;3;2;65,990000;31,624007;30,329320;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34681947689647;3;2;63,180000;30,282174;29,042422;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946935779;3;2;62,500000;29,956250;28,729841;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34781954456809;3;1;54,360000;26,064748;24,997657;04/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946800366;3;2;52,000000;24,923600;23,903228;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34681950938818;3;1;50,000000;23,965000;22,983873;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581947371695;3;2;49,990000;23,955207;22,974481;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946585082;3;2;40,000000;19,172000;18,387098;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
460007376;34581946614532;3;2;30,000000;14,379000;13,790324;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34681951686411;3;2;116,660000;55,915138;53,625972;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34681950667918;3;2;96,660000;46,329138;44,432423;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34581945109106;3;171;85,600000;40,197760;38,552064;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34581945639405;3;2;76,000000;36,426800;34,935487;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34781957104767;3;171;62,500000;29,350000;28,148411;04/09/2018;03/12/2018;05/09/2018;Portal Cliente
591658389;34681948451839;3;2;49,990000;23,955207;22,974481;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
603783373;34781952665412;3;2;58,000000;27,799400;26,661293;04/09/2018;03/12/2018;05/09/2018;Portal Cliente
603783373;34781952603973;3;2;56,240000;26,955832;25,852260;04/09/2018;03/12/2018;05/09/2018;Portal Cliente
603783373;34581944552459;3;1;53,330000;25,566069;24,519394;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34681948935203;3;1;163,590000;78,403687;75,193840;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34581946904661;3;1;128,990000;61,819907;59,289000;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34781952369396;3;1;126,660000;60,708138;58,222747;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34581947253838;3;2;116,660000;55,915138;53,625972;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34581946733207;3;2;102,000000;48,888600;46,887101;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34681951553975;3;2;101,590000;48,687087;46,693838;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34581946671966;3;2;93,740000;44,929582;43,090165;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34781952197347;3;2;79,600000;38,152280;36,590326;03/09/2018;03/12/2018;05/09/2018;Portal Cliente
657543753;34581947412509;3;2;51,960000;24,904428;23,884841;02/09/2018;03/12/2018;05/09/2018;Portal Cliente
148182526;32881858525527;4;1;97,000000;46,492100;44,353463;16/08/2018;14/12/2018;05/09/2018;Portal Cliente
148182526;32881860610488;4;1;95,590000;45,811287;43,703968;16/08/2018;14/12/2018;05/09/2018;Portal Cliente
148182526;32881859206658;4;2;60,000000;28,758000;27,435132;16/08/2018;14/12/2018;05/09/2018;Portal Cliente
148182526;32981865770448;4;2;136,000000;65,184800;62,096344;17/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33081871651092;4;2;88,000000;42,178400;40,179987;18/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33081871864122;4;1;79,960000;38,324828;36,508998;18/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33081871232113;4;171;61,980000;29,105808;27,726775;18/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33181877086453;4;1;60,000000;28,758000;27,395446;19/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33081872202555;4;171;52,000000;24,419200;23,262218;18/08/2018;17/12/2018;05/09/2018;Portal Cliente
148182526;33281881896518;4;1;68,000000;32,592400;31,033180;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
148182526;33381882128673;4;1;65,000000;31,154500;29,664069;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
148182526;33281881185961;4;2;50,000000;23,965000;22,818514;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
148182526;33281880794837;4;2;40,000000;19,172000;18,254812;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
591658389;33281881462222;4;2;59,800000;28,662140;27,290943;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
591658389;33281878934659;4;2;40,000000;19,172000;18,254812;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
657543753;33281879643025;4;1;58,000000;27,799400;26,469477;20/08/2018;18/12/2018;05/09/2018;Portal Cliente
591658389;33381885836727;4;2;100,000000;47,930000;45,614981;21/08/2018;19/12/2018;05/09/2018;Portal Cliente
591658389;33381883166365;4;2;60,000000;28,758000;27,368989;21/08/2018;19/12/2018;05/09/2018;Portal Cliente
591658389;33381885388335;4;1;47,500000;22,776750;21,676633;21/08/2018;19/12/2018;05/09/2018;Portal Cliente
591658389;33381886241168;4;2;31,250000;14,973125;14,249923;21/08/2018;19/12/2018;05/09/2018;Portal Cliente
148182526;33481889980505;4;2;95,590000;45,811287;43,577529;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
591658389;33481889554942;4;1;139,800000;67,006140;63,738921;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
591658389;33481889559435;4;2;80,000000;38,344000;36,474347;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
591658389;33481891041513;4;2;30,000000;14,379000;13,677880;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
591658389;33481891038203;4;1;30,000000;14,379000;13,677880;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
657543753;33481888547701;4;2;46,000000;22,047800;20,972749;22/08/2018;20/12/2018;05/09/2018;Portal Cliente
148182526;33581895684136;4;1;89,990000;43,127207;41,004486;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
148182526;33581895300189;4;2;57,500000;27,569750;26,212767;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
591658389;33581896266464;4;171;100,000000;46,960000;44,648629;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
591658389;33581893765972;4;1;80,000000;38,344000;36,456708;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
591658389;33681897032421;4;2;40,000000;19,172000;18,228354;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
657543753;33581895436388;4;1;166,990000;80,033307;76,094068;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
657543753;33581896077818;4;2;145,990000;69,968007;66,524182;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
657543753;33581896894686;4;2;89,600000;42,945280;40,831513;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
657543753;33581895917127;4;2;80,990000;38,813507;36,903106;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
657543753;33681897286174;4;1;50,000000;23,965000;22,785443;23/08/2018;21/12/2018;05/09/2018;Portal Cliente
148182526;33681901484953;4;1;99,990000;47,920207;45,495445;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33681901562876;4;2;80,000000;38,344000;36,403794;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33781907720037;4;1;76,000000;36,426800;34,583604;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33681902124333;4;171;62,500000;29,350000;27,864890;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33881908247122;4;2;60,000000;28,758000;27,302845;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33781902320798;4;2;50,000000;23,965000;22,752371;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33781907511176;4;2;50,000000;23,965000;22,752371;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33781907863728;4;1;50,000000;23,965000;22,752371;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;33681901972285;4;1;42,000000;20,130600;19,111992;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
591658389;33781907569255;4;1;106,590000;51,083587;48,498757;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
591658389;33881910260625;4;2;62,500000;29,956250;28,440464;26/08/2018;24/12/2018;05/09/2018;Portal Cliente
591658389;33681898573816;4;1;60,000000;28,758000;27,302845;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
591658389;33681901853432;4;2;60,000000;28,758000;27,302845;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
591658389;33881909521178;4;1;50,000000;23,965000;22,752371;26/08/2018;24/12/2018;05/09/2018;Portal Cliente
657543753;33881908421852;4;1;72,500000;34,749250;32,990938;25/08/2018;24/12/2018;05/09/2018;Portal Cliente
657543753;33781902369346;4;2;69,940000;33,522242;31,826017;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
657543753;33881910893263;4;1;64,500000;30,914850;29,350559;26/08/2018;24/12/2018;05/09/2018;Portal Cliente
657543753;33681901381869;4;1;50,000000;23,965000;22,752371;24/08/2018;24/12/2018;05/09/2018;Portal Cliente
148182526;34081921576587;4;2;149,990000;71,885207;68,181681;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
148182526;33981914038054;4;171;90,000000;42,264000;40,086559;27/08/2018;26/12/2018;05/09/2018;Portal Cliente
148182526;34081921493958;4;2;62,360000;29,899148;28,358744;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
148182526;34081920618606;4;1;50,000000;23,965000;22,730323;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
204869417;34081918616621;4;2;50,000000;23,965000;22,730323;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
282756191;34081920906728;4;1;60,000000;28,758000;27,276388;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
460007376;34081918602859;4;1;63,600000;30,483480;28,912971;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
460007376;34081920530387;4;2;60,000000;28,758000;27,276388;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
591658389;33981913998821;4;2;62,000000;29,716600;28,185601;27/08/2018;26/12/2018;05/09/2018;Portal Cliente
591658389;34081921433147;4;2;45,000000;21,568500;20,457291;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
657543753;34081921580861;4;1;99,990000;47,920207;45,451358;28/08/2018;26/12/2018;05/09/2018;Portal Cliente
148182526;34181926523737;4;1;80,000000;38,344000;36,350879;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
148182526;34181925867565;4;1;40,000000;19,172000;18,175439;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
162409833;34181923069543;4;2;62,500000;29,956250;28,399124;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
204869417;34181926701246;4;1;70,000000;33,551000;31,807019;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
204869417;34281926993229;4;1;67,000000;32,113100;30,443861;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
282756191;34181922854627;4;2;87,500000;41,948750;39,768254;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
282756191;34181926488892;4;2;50,000000;23,965000;22,719299;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
591658389;34181925950666;4;2;52,000000;24,923600;23,628071;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
657543753;34181925285585;4;1;90,000000;43,137000;40,894739;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
657543753;34281926782651;4;1;59,980000;28,748414;27,254071;29/08/2018;27/12/2018;05/09/2018;Portal Cliente
110592020;34281929723063;4;2;211,990000;101,601807;96,273808;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281930374985;4;2;90,000000;43,137000;40,874896;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281930631377;4;171;80,000000;37,568000;35,597934;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281930636612;4;1;76,000000;36,426800;34,516579;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281929805248;4;2;74,290000;35,367040;33,512392;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281931538017;4;1;71,470000;34,250571;32,454471;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281929482921;4;1;67,000000;32,113100;30,429089;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34281929800081;4;2;59,910000;28,512160;27,016982;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
114020798;34281928243112;4;2;90,000000;43,137000;40,874896;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
114020798;34281930465169;4;2;80,000000;38,344000;36,333241;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
128602334;34281930425136;4;171;129,990000;61,038304;57,837455;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
128602334;34281930994841;4;2;91,800000;43,999740;41,692394;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
128602334;34281930986021;4;2;80,000000;38,344000;36,333241;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
128602334;34281928142442;4;1;62,500000;29,956250;28,385344;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
148182526;34281928385331;4;2;62,500000;29,956250;28,385344;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
460007376;34281931570431;4;2;68,000000;32,592400;30,883255;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
460007376;34281929547558;4;2;62,500000;29,956250;28,385344;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
460007376;34281930224294;4;2;50,000000;23,965000;22,708275;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
591658389;34281931428646;4;171;90,000000;42,264000;40,047676;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
591658389;34281929980811;4;1;60,000000;28,758000;27,249930;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
591658389;34281928210508;4;1;50,000000;23,965000;22,708275;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
591658389;34281931075439;4;2;50,000000;23,965000;22,708275;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
603783373;34281929212175;4;2;81,590000;39,101087;37,050626;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
603783373;34281930027634;4;2;80,000000;38,344000;36,333241;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
603783373;34281928713628;4;171;68,400000;32,120640;30,436234;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
603783373;34281931738644;4;1;45,000000;21,568500;20,437448;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
657543753;34281930657438;4;2;80,000000;38,344000;36,333241;30/08/2018;28/12/2018;05/09/2018;Portal Cliente
110592020;34781952297268;4;1;182,490000;87,472457;82,684215;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34681951286148;4;1;138,400000;65,878400;62,272216;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781954084494;4;2;132,000000;63,267600;59,804332;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481942769482;4;171;107,500000;50,492000;47,728068;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781956187285;4;2;93,940000;45,025442;42,560749;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34581943713974;4;1;93,740000;44,929582;42,470137;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481941639702;4;2;89,990000;43,127207;40,766424;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34381935922201;4;1;87,500000;41,948750;39,652475;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481943337043;4;2;87,490000;41,938957;39,643218;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481942495198;4;2;85,000000;40,740500;38,510365;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781955346457;4;2;85,000000;40,740500;38,510365;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34581947423506;4;1;80,350000;38,516755;36,408348;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481939916627;4;2;80,000000;38,344000;36,245049;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34581946960834;4;1;80,000000;38,344000;36,245049;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481940829066;4;2;76,000000;36,426800;34,432797;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34381937136224;4;1;75,000000;35,947500;33,979734;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34581947420259;4;1;74,990000;35,937707;33,970477;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34581947418135;4;1;74,990000;35,937707;33,970477;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481940300154;4;1;72,500000;34,749250;32,847076;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781955297819;4;2;72,500000;34,749250;32,847076;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34381936535748;4;2;70,000000;33,551000;31,714418;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481943364388;4;1;70,000000;33,551000;31,714418;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481941691003;4;1;69,500000;33,321350;31,497339;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34381936827827;4;2;62,500000;29,956250;28,316445;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481943298712;4;2;62,500000;29,956250;28,316445;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781953870043;4;2;57,940000;27,770642;26,250477;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481942237166;4;2;50,000000;23,965000;22,653156;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481942324925;4;1;50,000000;23,965000;22,653156;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34481943429327;4;2;50,000000;23,965000;22,653156;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
110592020;34781953453308;4;1;50,000000;23,965000;22,653156;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34481943101922;4;2;151,990000;72,843807;68,856337;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34781953708044;4;2;115,970000;55,579421;52,537003;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34481942162799;4;1;93,740000;44,929582;42,470137;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34781954834053;4;1;87,490000;41,938957;39,643218;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34481942382309;4;2;80,000000;38,344000;36,245049;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34681951997333;4;1;75,600000;36,235080;34,251572;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34581947045844;4;2;74,990000;35,937707;33,970477;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
114020798;34481940349611;4;2;63,590000;30,473687;28,805557;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34381936290617;4;1;165,990000;79,554007;75,199221;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34581947182194;4;2;147,990000;70,926607;67,044085;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34581946399446;4;171;147,990000;69,491104;65,687161;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34381936587086;4;2;131,990000;63,257807;59,795075;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34481942565098;4;2;100,000000;47,930000;45,306312;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681951819869;4;1;100,000000;47,930000;45,306312;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681951229842;4;171;90,000000;42,264000;39,950469;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34781955717014;4;1;87,500000;41,948750;39,652475;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34481942206713;4;2;80,000000;38,344000;36,245049;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681951481637;4;1;77,440000;37,116992;35,085208;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34381936806548;4;1;76,000000;36,426800;34,432797;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34481943464595;4;2;73,990000;35,458407;33,517414;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681951814774;4;1;57,500000;27,569750;26,060582;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681949219947;4;2;55,500000;26,611150;25,154456;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34381935104896;4;1;50,000000;23,965000;22,653156;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34481941096514;4;2;50,000000;23,965000;22,653156;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34681952127757;4;2;50,000000;23,965000;22,653156;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34781954936981;4;2;50,000000;23,965000;22,653156;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
128602334;34481942210846;4;2;46,000000;22,047800;20,840903;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34681951862774;4;1;167,250000;80,157925;75,770080;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34581947260648;4;1;125,990000;60,382007;57,076696;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781952289014;4;1;119,990000;57,506207;54,358317;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781956766484;4;1;100,780000;48,303854;45,659701;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781956785939;4;2;90,000000;43,137000;40,775681;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34681952066968;4;1;76,000000;36,426800;34,432797;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34481940460109;4;2;70,440000;33,751892;31,904313;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781956346392;4;1;68,000000;32,592400;30,808292;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34381933304996;4;1;60,000000;28,758000;27,183787;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34481941953533;4;2;58,000000;27,799400;26,277661;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781957076478;4;2;58,000000;27,799400;26,277661;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34381933791225;4;1;50,000000;23,965000;22,653156;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34381935750104;4;1;50,000000;23,965000;22,653156;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34781954767853;4;2;50,000000;23,965000;22,653156;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34581947367138;4;2;42,360000;20,313148;19,201206;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34481939957565;4;171;42,990000;20,183104;19,078281;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
148182526;34381937317735;4;1;30,000000;14,379000;13,591894;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34581946780505;4;1;285,800000;136,983940;129,485439;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34581946774415;4;1;277,800000;133,149540;125,860934;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34681947646381;4;2;113,570000;54,429101;51,449652;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34581943764462;4;2;105,990000;50,796007;48,015434;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34481943284346;4;1;103,990000;49,837407;47,109307;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34381937335905;4;2;80,000000;38,344000;36,245049;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
162409833;34481943376103;4;1;50,000000;23,965000;22,653156;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34681947470006;4;2;140,000000;67,102000;63,428837;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481941587023;4;2;96,660000;46,329138;43,793081;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481940229991;4;2;89,990000;43,127207;40,766424;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481942077043;4;2;87,490000;41,938957;39,643218;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481942486712;4;1;80,000000;38,344000;36,245049;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481939971928;4;171;77,000000;36,159200;34,179845;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34781952210972;4;1;72,000000;34,509600;32,620544;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34781955914344;4;1;62,500000;29,956250;28,316445;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34481941372409;4;2;40,000000;19,172000;18,122525;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
204869417;34681951383803;4;1;30,000000;14,379000;13,591894;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581945044364;4;2;235,480000;112,865564;106,687303;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34781955528797;4;2;129,990000;62,299207;58,888948;04/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34681949182627;4;1;121,590000;58,273087;55,083218;03/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581944922335;4;1;76,000000;36,426800;34,432797;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581945097438;4;1;76,000000;36,426800;34,432797;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34481943398906;4;1;70,000000;33,551000;31,714418;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581945290272;4;2;68,000000;32,592400;30,808292;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581945015544;4;1;60,000000;28,758000;27,183787;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
282756191;34581945331303;4;1;59,990000;28,748207;27,174530;02/09/2018;02/01/2019;05/09/2018;Portal Cliente
460007376;34481942850615;4;2;97,490000;46,731957;44,173850;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
460007376;34381935012597;4;2;80,000000;38,344000;36,245049;31/08/2018;02/01/2019;05/09/2018;Portal Cliente
460007376;34481940085677;4;2;80,000000;38,344000;36,245049;01/09/2018;02/01/2019;05/09/2018;Portal Cliente
